month,day_of_week,is_promo,is_holiday,amount
1,2,0,0,297180
1,2,0,0,171480
1,2,0,0,260760
1,2,0,0,306180
1,2,0,0,220860
1,2,0,0,211080
1,2,0,0,268620
1,2,0,0,168240
1,2,0,0,231960
1,2,0,0,158700
1,2,0,0,243840
1,2,0,0,183060
1,2,0,0,256980
1,2,0,0,265260
1,2,0,0,166620
1,2,0,0,303180
1,2,0,0,210420
1,2,0,0,262680
1,2,0,0,203520
1,2,0,0,303840
1,2,0,0,305460
1,2,0,0,533400
1,2,0,0,223260
1,2,0,0,267420
1,2,0,0,228480
1,2,0,0,184320
1,2,0,0,294480
1,2,0,0,549120
1,2,0,0,323040
1,2,0,0,265380
1,2,0,0,161400
1,2,0,0,234240
1,2,0,0,205860
1,2,0,0,406980
1,2,0,0,199740
1,2,0,0,676140
1,2,0,0,198840
1,2,0,0,169500
1,2,0,0,255660
1,2,0,0,406140
1,2,0,0,271980
1,2,0,0,198960
1,2,0,0,227700
1,2,0,0,280680
1,2,0,0,340020
1,2,0,0,235260
1,2,0,0,293100
1,2,0,0,159480
1,2,0,0,396540
1,2,0,0,249480
1,2,0,0,166440
1,2,0,0,287040
1,2,0,0,267180
1,2,0,0,330360
1,2,0,0,267480
1,2,0,0,397560
1,2,0,0,381240
1,2,0,0,294840
1,2,0,0,233040
1,2,0,0,204300
1,2,0,0,335340
1,2,0,0,226860
1,2,0,0,276840
1,2,0,0,302520
1,2,0,0,270960
1,2,0,0,409080
1,2,0,0,188940
1,2,0,0,269220
1,2,0,0,423120
1,2,0,0,310740
1,2,0,0,222780
1,2,0,0,268800
1,2,0,0,269880
1,2,0,0,283740
1,2,0,0,242100
1,2,0,0,258300
1,2,0,0,377340
1,2,0,0,207000
1,2,0,0,200340
1,2,0,0,482340
1,2,0,0,244920
1,2,0,0,178080
1,2,0,0,369360
1,2,0,0,367920
1,2,0,0,459600
1,2,0,0,239400
1,2,0,0,260040
1,2,0,0,255720
1,2,0,0,299700
1,2,0,0,292080
1,2,0,0,235980
1,2,0,0,192540
1,2,0,0,317760
1,2,0,0,200640
1,2,0,0,207720
1,2,0,0,294240
1,2,0,0,277800
1,2,0,0,184980
1,2,0,0,269700
1,2,0,0,336300
1,2,0,0,206940
1,2,0,0,391680
1,2,0,0,341460
1,2,0,0,386700
1,2,0,0,188280
1,2,0,0,283920
1,2,0,0,255540
1,2,0,0,321900
1,2,0,0,199920
1,2,0,0,333420
1,2,0,0,169440
1,2,0,0,222780
1,2,0,0,338040
1,2,0,0,249600
1,2,0,0,460920
1,2,0,0,253680
1,2,0,0,665160
1,2,0,0,444960
1,2,0,0,213480
1,2,0,0,330480
1,2,0,0,285960
1,2,0,0,306120
1,2,0,0,163500
1,2,0,0,325380
1,2,0,0,225780
1,2,0,0,265320
1,2,0,0,294060
1,2,0,0,185280
1,2,0,0,341220
1,2,0,0,225900
1,2,0,0,322440
1,2,0,0,431820
1,2,0,0,701700
1,2,0,0,304320
1,2,0,0,236400
1,2,0,0,162780
1,2,0,0,458220
1,2,0,0,348900
1,2,0,0,230460
1,2,0,0,299220
1,2,0,0,501000
1,2,0,0,159600
1,2,0,0,278460
1,2,0,0,222720
1,2,0,0,477060
1,2,0,0,365280
1,2,0,0,224760
1,2,0,0,185280
1,2,0,0,324180
1,2,0,0,193500
1,2,0,0,327000
1,2,0,0,337080
1,2,0,0,439140
1,2,0,0,184440
1,2,0,0,307860
1,2,0,0,236640
1,2,0,0,518280
1,2,0,0,213360
1,2,0,0,203940
1,2,0,0,410520
1,2,0,0,464220
1,2,0,0,397140
1,2,0,0,190080
1,2,0,0,782460
1,2,0,0,341880
1,2,0,0,198720
1,2,0,0,246660
1,2,0,0,224760
1,2,0,0,314220
1,2,0,0,313140
1,2,0,0,224340
1,2,0,0,289620
1,2,0,0,279840
1,2,0,0,198840
1,2,0,0,309780
1,2,0,0,377340
1,2,0,0,179940
1,2,0,0,315660
1,2,0,0,175500
1,2,0,0,262380
1,2,0,0,164460
1,2,0,0,194160
1,2,0,0,243540
1,2,0,0,352080
1,2,0,0,333300
1,2,0,0,412800
1,2,0,0,642480
1,2,0,0,221940
1,2,0,0,259140
1,2,0,0,242340
1,2,0,0,380280
1,2,0,0,383040
1,2,0,0,267660
1,2,0,0,363660
1,2,0,0,185760
1,2,0,0,249180
1,2,0,0,516360
1,2,0,0,472020
1,2,0,0,261240
1,2,0,0,244560
1,2,0,0,335580
1,2,0,0,288360
1,2,0,0,374400
1,2,0,0,214500
1,2,0,0,264480
1,2,0,0,279780
1,2,0,0,280920
1,2,0,0,210960
1,2,0,0,200460
1,2,0,0,283980
1,2,0,0,293880
1,2,0,0,168960
1,2,0,0,168240
1,2,0,0,463320
1,2,0,0,869880
1,2,0,0,303060
1,2,0,0,283500
1,2,0,0,304620
1,2,0,0,161460
1,2,0,0,230340
1,2,0,0,380760
1,2,0,0,386160
1,2,0,0,209520
1,2,0,0,177360
1,2,0,0,251160
1,2,0,0,171420
1,2,0,0,215700
1,2,0,0,304740
1,2,0,0,260820
1,2,0,0,390900
1,2,0,0,320040
1,2,0,0,402420
1,2,0,0,233460
1,2,0,0,178920
1,2,0,0,298200
1,2,0,0,269400
1,2,0,0,341100
1,2,0,0,417360
1,2,0,0,264900
1,2,0,0,231900
1,2,0,0,321840
1,2,0,0,636960
1,2,0,0,287940
1,2,0,0,267540
1,2,0,0,211020
1,2,0,0,241260
1,2,0,0,177360
1,2,0,0,357660
1,2,0,0,422400
1,2,0,0,210540
1,2,0,0,227160
1,2,0,0,297600
1,2,0,0,482220
1,2,0,0,225660
1,2,0,0,235920
1,2,0,0,241800
1,2,0,0,214500
1,2,0,0,284700
1,2,0,0,304140
1,2,0,0,260280
1,2,0,0,411720
1,2,0,0,699900
1,2,0,0,434220
1,2,0,0,171120
1,2,0,0,361440
1,2,0,0,250320
1,2,0,0,256500
1,2,0,0,321780
1,2,0,0,249600
1,2,0,0,215880
1,2,0,0,238140
1,2,0,0,398580
1,2,0,0,248580
1,2,0,0,235980
1,2,0,0,294420
1,2,0,0,262260
1,2,0,0,231060
1,2,0,0,347820
1,2,0,0,191640
1,2,0,0,419640
1,2,0,0,388440
1,2,0,0,241020
1,2,0,0,193620
1,2,0,0,217200
1,2,0,0,169860
1,2,0,0,362160
1,2,0,0,249780
1,2,0,0,420000
1,2,0,0,188880
1,2,0,0,291060
1,2,0,0,213120
1,2,0,0,185100
1,2,0,0,187380
1,2,0,0,366900
1,2,0,0,337500
1,2,0,0,350280
1,2,0,0,303240
1,2,0,0,168660
1,2,0,0,440100
1,2,0,0,204180
1,2,0,0,204540
1,2,0,0,210000
1,2,0,0,310500
1,2,0,0,267240
1,2,0,0,302880
1,2,0,0,173340
1,2,0,0,218520
1,2,0,0,268620
1,2,0,0,345120
1,2,0,0,288720
1,2,0,0,327000
1,2,0,0,368940
1,2,0,0,291240
1,2,0,0,311160
1,2,0,0,244260
1,2,0,0,239400
1,2,0,0,318900
1,2,0,0,228540
1,2,0,0,436860
1,2,0,0,253080
1,2,0,0,424680
1,2,0,0,507780
1,2,0,0,217860
1,2,0,0,170220
1,2,0,0,401820
1,2,0,0,240300
1,2,0,0,432420
1,2,0,0,245400
1,2,0,0,354480
1,2,0,0,402120
1,2,0,0,258900
1,2,0,0,210600
1,2,0,0,272700
1,2,0,0,235680
1,2,0,0,257040
1,2,0,0,239160
1,2,0,0,553560
1,2,0,0,268320
1,2,0,0,262800
1,2,0,0,218040
1,2,0,0,215520
1,2,0,0,185880
1,2,0,0,247920
1,2,0,0,270660
1,2,0,0,285360
1,2,0,0,296520
1,2,0,0,153660
1,2,0,0,347400
1,2,0,0,390300
1,2,0,0,284700
1,2,0,0,226560
1,2,0,0,344940
1,2,0,0,229440
1,2,0,0,390780
1,2,0,0,210300
1,2,0,0,290340
1,2,0,0,215520
1,2,0,0,246420
1,2,0,0,283140
1,2,0,0,323100
1,2,0,0,207000
1,2,0,0,196500
1,2,0,0,424560
1,2,0,0,271260
1,2,0,0,251340
1,2,0,0,241380
1,2,0,0,240840
1,2,0,0,298620
1,2,0,0,230940
1,2,0,0,257880
1,2,0,0,165840
1,2,0,0,326580
1,2,0,0,251160
1,2,0,0,389520
1,2,0,0,254400
1,2,0,0,267780
1,2,0,0,236160
1,2,0,0,474060
1,2,0,0,359340
1,2,0,0,360480
1,2,0,0,224580
1,2,0,0,402840
1,2,0,0,346140
1,2,0,0,189960
1,2,0,0,326700
1,2,0,0,167700
1,2,0,0,209220
1,2,0,0,555180
1,2,0,0,354900
1,2,0,0,294780
1,2,0,0,184620
1,2,0,0,298680
1,2,0,0,186900
1,2,0,0,285960
1,2,0,0,301200
1,2,0,0,337920
1,2,0,0,449580
1,2,0,0,159420
1,2,0,0,254520
1,2,0,0,472080
1,2,0,0,321600
1,2,0,0,226140
1,2,0,0,224160
1,2,0,0,262620
1,2,0,0,284640
1,2,0,0,289200
1,2,0,0,372540
1,2,0,0,180960
1,2,0,0,375120
1,2,0,0,273360
1,2,0,0,169920
1,2,0,0,190920
1,2,0,0,387660
1,2,0,0,332100
1,2,0,0,235680
1,2,0,0,223200
1,2,0,0,280500
1,2,0,0,167760
1,2,0,0,277140
1,2,0,0,213060
1,2,0,0,244440
1,2,0,0,236700
1,2,0,0,201960
1,2,0,0,312780
1,2,0,0,297900
1,2,0,0,244980
1,2,0,0,170460
1,2,0,0,497820
1,2,0,0,223680
1,2,0,0,165540
1,2,0,0,356400
1,2,0,0,572760
1,2,0,0,338160
1,2,0,0,388920
1,2,0,0,401220
1,2,0,0,261300
1,2,0,0,233880
1,2,0,0,241680
1,2,0,0,332880
1,2,0,0,342420
1,2,0,0,525720
1,2,0,0,163920
1,2,0,0,310140
1,2,0,0,166620
1,2,0,0,201960
1,2,0,0,499920
1,2,0,0,626280
1,2,0,0,291240
1,2,0,0,221040
1,2,0,0,190440
1,2,0,0,266580
1,2,0,0,257400
1,2,0,0,264600
1,2,0,0,283440
1,2,0,0,246300
1,2,0,0,168720
1,2,0,0,391200
1,2,0,0,250440
1,2,0,0,331200
1,2,0,0,302100
1,2,0,0,167880
1,2,0,0,250860
1,2,0,0,188700
1,2,0,0,260220
1,2,0,0,267240
1,2,0,0,320760
1,2,0,0,398580
1,2,0,0,254760
1,2,0,0,352380
1,2,0,0,269880
1,2,0,0,246120
1,2,0,0,351060
1,2,0,0,298440
1,2,0,0,247260
1,2,0,0,287280
1,2,0,0,210000
1,2,0,0,423000
1,2,0,0,194280
1,2,0,0,499920
1,2,0,0,235380
1,2,0,0,333900
1,2,0,0,307440
1,2,0,0,287100
1,2,0,0,287340
1,2,0,0,346500
1,2,0,0,186180
1,2,0,0,562680
1,2,0,0,154620
1,2,0,0,206820
1,2,0,0,181200
1,2,0,0,386160
1,2,0,0,546960
1,2,0,0,310620
1,2,0,0,168660
1,2,0,0,296820
1,2,0,0,375300
1,2,0,0,370560
1,2,0,0,296220
1,2,0,0,199680
1,2,0,0,384060
1,2,0,0,335940
1,2,0,0,349920
1,2,0,0,554400
1,2,0,0,368100
1,2,0,0,195900
1,2,0,0,203940
1,2,0,0,184020
1,2,0,0,475680
1,2,0,0,265080
1,2,0,0,388980
1,2,0,0,247320
1,2,0,0,420960
1,2,0,0,303900
1,2,0,0,174120
1,2,0,0,256740
1,2,0,0,241080
1,2,0,0,260940
1,2,0,0,201420
1,2,0,0,184740
1,2,0,0,217020
1,2,0,0,526320
1,2,0,0,307320
1,2,0,0,825780
1,2,0,0,183840
1,1,0,0,234000
1,1,0,0,244500
1,1,0,0,302460
1,1,0,0,427260
1,1,0,0,234960
1,1,0,0,351660
1,1,0,0,406800
1,1,0,0,261480
1,1,0,0,163440
1,1,0,0,268200
1,1,0,0,387660
1,1,0,0,274740
1,1,0,0,202500
1,1,0,0,262380
1,1,0,0,257100
1,1,0,0,359460
1,1,0,0,309480
1,1,0,0,283680
1,1,0,0,233520
1,1,0,0,388440
1,1,0,0,177000
1,1,0,0,187500
1,1,0,0,184500
1,1,0,0,340740
1,1,0,0,541260
1,1,0,0,239880
1,1,0,0,420300
1,1,0,0,275700
1,1,0,0,244020
1,1,0,0,316800
1,1,0,0,217560
1,1,0,0,207240
1,1,0,0,376080
1,1,0,0,372300
1,1,0,0,337980
1,1,0,0,469920
1,1,0,0,262020
1,1,0,0,164520
1,1,0,0,155460
1,1,0,0,208620
1,1,0,0,207720
1,1,0,0,357300
1,1,0,0,274800
1,1,0,0,244440
1,1,0,0,183360
1,1,0,0,221280
1,1,0,0,351720
1,1,0,0,236580
1,1,0,0,304500
1,1,0,0,285000
1,1,0,0,280740
1,1,0,0,225720
1,1,0,0,289260
1,1,0,0,251580
1,1,0,0,307740
1,1,0,0,543360
1,1,0,0,239700
1,1,0,0,288960
1,1,0,0,366240
1,1,0,0,195360
1,1,0,0,318480
1,1,0,0,201600
1,1,0,0,323220
1,1,0,0,253260
1,1,0,0,298080
1,1,0,0,393960
1,1,0,0,292500
1,1,0,0,443640
1,1,0,0,278700
1,1,0,0,325440
1,1,0,0,213120
1,1,0,0,229620
1,1,0,0,260400
1,1,0,0,236160
1,1,0,0,395700
1,1,0,0,316920
1,1,0,0,180480
1,1,0,0,227100
1,1,0,0,251340
1,1,0,0,303900
1,1,0,0,348960
1,1,0,0,181740
1,1,0,0,515820
1,1,0,0,334800
1,1,0,0,167640
1,1,0,0,311760
1,1,0,0,306780
1,1,0,0,317280
1,1,0,0,277320
1,1,0,0,266160
1,1,0,0,192780
1,1,0,0,317700
1,1,0,0,277740
1,1,0,0,405300
1,1,0,0,268020
1,1,0,0,296640
1,1,0,0,210360
1,1,0,0,205800
1,1,0,0,373080
1,1,0,0,304440
1,1,0,0,265080
1,1,0,0,424140
1,1,0,0,488100
1,1,0,0,343320
1,1,0,0,464220
1,1,0,0,327420
1,1,0,0,227340
1,1,0,0,245520
1,1,0,0,303000
1,1,0,0,361680
1,1,0,0,232560
1,1,0,0,247200
1,1,0,0,375900
1,1,0,0,202740
1,1,0,0,254280
1,1,0,0,290940
1,1,0,0,307800
1,1,0,0,266220
1,1,0,0,246480
1,1,0,0,436320
1,1,0,0,208740
1,1,0,0,632880
1,1,0,0,248640
1,1,0,0,202200
1,1,0,0,259920
1,1,0,0,457980
1,1,0,0,279660
1,1,0,0,242940
1,1,0,0,222960
1,1,0,0,378300
1,1,0,0,252000
1,1,0,0,237960
1,1,0,0,185880
1,1,0,0,371880
1,1,0,0,325860
1,1,0,0,286980
1,1,0,0,371040
1,1,0,0,240420
1,1,0,0,227760
1,1,0,0,203880
1,1,0,0,356400
1,1,0,0,469800
1,1,0,0,245340
1,1,0,0,270000
1,1,0,0,455820
1,1,0,0,254580
1,1,0,0,308340
1,1,0,0,323040
1,1,0,0,231840
1,1,0,0,264060
1,1,0,0,294960
1,1,0,0,279480
1,1,0,0,306480
1,1,0,0,383640
1,1,0,0,268680
1,1,0,0,329100
1,1,0,0,253980
1,1,0,0,303540
1,1,0,0,297180
1,1,0,0,606120
1,1,0,0,300540
1,1,0,0,187560
1,1,0,0,260940
1,1,0,0,422460
1,1,0,0,311220
1,1,0,0,252720
1,1,0,0,192300
1,1,0,0,360420
1,1,0,0,354060
1,1,0,0,404640
1,1,0,0,284820
1,1,0,0,241620
1,1,0,0,249720
1,1,0,0,228180
1,1,0,0,423600
1,1,0,0,250980
1,1,0,0,291720
1,1,0,0,320040
1,1,0,0,169620
1,1,0,0,239280
1,1,0,0,296580
1,1,0,0,273540
1,1,0,0,183000
1,1,0,0,323400
1,1,0,0,177900
1,1,0,0,320880
1,1,0,0,336660
1,1,0,0,369540
1,1,0,0,218040
1,1,0,0,227880
1,1,0,0,177300
1,1,0,0,384660
1,1,0,0,220020
1,1,0,0,309240
1,1,0,0,193800
1,1,0,0,306420
1,1,0,0,170160
1,1,0,0,216060
1,1,0,0,272700
1,1,0,0,262080
1,1,0,0,322740
1,1,0,0,212280
1,1,0,0,480780
1,1,0,0,264720
1,1,0,0,694260
1,1,0,0,234060
1,1,0,0,198660
1,1,0,0,253560
1,1,0,0,229500
1,1,0,0,289260
1,1,0,0,196140
1,1,0,0,346680
1,1,0,0,165240
1,1,0,0,218340
1,1,0,0,219180
1,1,0,0,248520
1,1,0,0,279300
1,1,0,0,221100
1,1,0,0,228120
1,1,0,0,399540
1,1,0,0,279600
1,1,0,0,211560
1,1,0,0,303900
1,1,0,0,310200
1,1,0,0,165000
1,1,0,0,462360
1,1,0,0,335040
1,1,0,0,277920
1,1,0,0,363120
1,1,0,0,260700
1,1,0,0,352620
1,1,0,0,241380
1,1,0,0,227220
1,1,0,0,166260
1,1,0,0,320700
1,1,0,0,166080
1,1,0,0,374340
1,1,0,0,312180
1,1,0,0,326280
1,1,0,0,375600
1,1,0,0,207360
1,1,0,0,256320
1,1,0,0,417120
1,1,0,0,204240
1,1,0,0,233220
1,1,0,0,397980
1,1,0,0,305940
1,1,0,0,257280
1,1,0,0,398940
1,1,0,0,331920
1,1,0,0,502800
1,1,0,0,363600
1,1,0,0,223680
1,1,0,0,285000
1,1,0,0,367680
1,1,0,0,217560
1,1,0,0,350160
1,1,0,0,420540
1,1,0,0,416580
1,1,0,0,277260
1,1,0,0,262380
1,1,0,0,413040
1,1,0,0,240300
1,1,0,0,307860
1,1,0,0,357660
1,1,0,0,246240
1,1,0,0,263760
1,1,0,0,231360
1,1,0,0,236580
1,1,0,0,344580
1,1,0,0,207960
1,1,0,0,173760
1,1,0,0,235080
1,1,0,0,375900
1,1,0,0,237120
1,1,0,0,270660
1,1,0,0,301920
1,1,0,0,283380
1,1,0,0,305460
1,1,0,0,295320
1,1,0,0,246420
1,1,0,0,338640
1,1,0,0,347580
1,1,0,0,358680
1,1,0,0,188400
1,1,0,0,285480
1,1,0,0,276660
1,1,0,0,225840
1,1,0,0,320700
1,1,0,0,236400
1,1,0,0,505740
1,1,0,0,252120
1,1,0,0,347520
1,1,0,0,281940
1,1,0,0,250020
1,1,0,0,308820
1,1,0,0,211800
1,1,0,0,201720
1,1,0,0,363660
1,1,0,0,243360
1,1,0,0,317700
1,1,0,0,354540
1,1,0,0,668820
1,1,0,0,225900
1,1,0,0,262020
1,1,0,0,266520
1,1,0,0,326040
1,1,0,0,289800
1,1,0,0,160200
1,1,0,0,335460
1,1,0,0,206640
1,1,0,0,300360
1,1,0,0,281400
1,1,0,0,209580
1,1,0,0,485040
1,1,0,0,185400
1,1,0,0,706200
1,1,0,0,609780
1,1,0,0,187380
1,1,0,0,415620
1,1,0,0,270780
1,1,0,0,209640
1,1,0,0,512700
1,1,0,0,267000
1,1,0,0,343320
1,1,0,0,227760
1,1,0,0,186720
1,1,0,0,194700
1,1,0,0,409740
1,1,0,0,258060
1,1,0,0,198540
1,1,0,0,309360
1,1,0,0,186180
1,1,0,0,206100
1,1,0,0,477480
1,1,0,0,228600
1,1,0,0,377340
1,1,0,0,390600
1,1,0,0,239280
1,1,0,0,353280
1,1,0,0,189300
1,1,0,0,539040
1,1,0,0,349920
1,1,0,0,203940
1,1,0,0,280320
1,1,0,0,173040
1,1,0,0,318060
1,1,0,0,275520
1,1,0,0,352320
1,1,0,0,222720
1,1,0,0,322800
1,1,0,0,179940
1,1,0,0,388020
1,1,0,0,407400
1,1,0,0,420840
1,1,0,0,300660
1,1,0,0,195000
1,1,0,0,196080
1,1,0,0,470460
1,1,0,0,504240
1,1,0,0,283080
1,1,0,0,824160
1,1,0,0,436200
1,1,0,0,262260
1,1,0,0,354480
1,1,0,0,467040
1,1,0,0,408120
1,1,0,0,551100
1,1,0,0,519240
1,1,0,0,252180
1,1,0,0,298620
1,1,0,0,190560
1,1,0,0,332700
1,1,0,0,199980
1,1,0,0,509100
1,1,0,0,154800
1,1,0,0,201480
1,1,0,0,237060
1,1,0,0,381420
1,1,0,0,380340
1,1,0,0,209640
1,1,0,0,355740
1,1,0,0,210900
1,1,0,0,240300
1,1,0,0,241260
1,1,0,0,339060
1,1,0,0,381960
1,1,0,0,352620
1,1,0,0,231300
1,1,0,0,192300
1,1,0,0,468840
1,1,0,0,332220
1,1,0,0,234120
1,1,0,0,287400
1,1,0,0,155400
1,1,0,0,304500
1,1,0,0,207720
1,1,0,0,472740
1,1,0,0,262680
1,1,0,0,155880
1,1,0,0,214620
1,1,0,0,359940
1,1,0,0,282600
1,1,0,0,210540
1,1,0,0,332100
1,1,0,0,323400
1,1,0,0,554940
1,1,0,0,272280
1,1,0,0,369060
1,1,0,0,160560
1,1,0,0,253260
1,1,0,0,272520
1,1,0,0,179100
1,1,0,0,334980
1,1,0,0,245880
1,1,0,0,190440
1,1,0,0,211200
1,1,0,0,444240
1,1,0,0,306780
1,1,0,0,220260
1,1,0,0,264960
1,1,0,0,348540
1,1,0,0,576300
1,1,0,0,359220
1,1,0,0,263700
1,1,0,0,252060
1,1,0,0,279540
1,1,0,0,309480
1,1,0,0,201960
1,1,0,0,234960
1,1,0,0,155460
1,1,0,0,255900
1,1,0,0,422460
1,1,0,0,204540
1,1,0,0,226680
1,1,0,0,273360
1,1,0,0,316860
1,1,0,0,454260
1,1,0,0,261060
1,1,0,0,297780
1,1,0,0,532860
1,1,0,0,244740
1,1,0,0,540060
1,1,0,0,517260
1,1,0,0,323820
1,1,0,0,258600
1,1,0,0,341460
1,1,0,0,251640
1,1,0,0,286560
1,1,0,0,233160
1,1,0,0,322560
1,1,0,0,552540
1,1,0,0,260520
1,1,0,0,308640
1,1,0,0,299220
1,1,0,0,263760
1,1,0,0,202080
1,1,0,0,161580
1,1,0,0,272820
1,1,0,0,333480
1,1,0,0,435780
1,1,0,0,241740
1,1,0,0,353760
1,1,0,0,227880
1,1,0,0,394140
1,1,0,0,161340
1,1,0,0,331260
1,1,0,0,443820
1,1,0,0,340020
1,1,0,0,193800
1,1,0,0,212700
1,1,0,0,309300
1,1,0,0,506520
1,1,0,0,244920
1,1,0,0,321660
1,1,0,0,215940
1,1,0,0,321600
1,1,0,0,337080
1,1,0,0,228060
1,1,0,0,272520
1,1,0,0,303540
1,1,0,0,300180
1,1,0,0,228300
1,1,0,0,282780
1,1,0,0,187620
1,1,0,0,222360
1,1,0,0,208560
1,1,0,0,192240
1,1,0,0,358500
1,1,0,0,871260
1,1,0,0,372720
1,1,0,0,511200
1,1,0,0,501960
1,1,0,0,343320
1,1,0,0,464580
1,1,0,0,351600
1,1,0,0,231420
1,1,0,0,541260
1,1,0,0,429240
1,1,0,0,347040
1,1,0,0,348780
1,1,0,0,381660
1,1,0,0,229380
1,1,0,0,249600
1,1,0,0,561420
1,1,0,0,204540
1,1,0,0,220260
1,1,0,0,314700
1,1,0,0,771480
1,1,0,0,428460
1,1,0,0,629460
1,1,0,0,215760
1,1,0,0,166080
1,1,0,0,214380
1,1,0,0,194820
1,1,0,0,335220
1,1,0,0,322860
1,1,0,0,230040
1,1,0,0,214200
1,1,0,0,207900
1,1,0,0,302280
1,1,0,0,292080
1,1,0,0,349380
1,1,0,0,214860
1,1,0,0,163980
1,1,0,0,249360
1,1,0,0,209760
1,1,0,0,259020
1,1,0,0,169740
1,1,0,0,278760
1,1,0,0,255900
1,1,0,0,312840
1,1,0,0,240600
1,1,0,0,197460
1,1,0,0,337800
1,1,0,0,233580
1,1,0,0,298500
1,1,0,0,205500
1,1,0,0,311640
1,1,0,0,256620
1,1,0,0,518160
1,1,0,0,241020
1,1,0,0,307800
1,1,0,0,224340
1,1,0,0,188280
1,1,0,0,285300
1,1,0,0,444840
1,1,0,0,352860
1,1,0,0,260460
1,1,0,0,168480
1,1,0,0,284580
1,1,0,0,223080
1,1,0,0,449640
1,1,0,0,218100
1,1,0,0,655500
1,1,0,0,191700
1,1,0,0,180120
1,1,0,0,297600
1,1,0,0,382260
1,1,0,0,216060
1,1,0,0,190020
1,1,0,0,309660
1,1,0,0,335220
1,1,0,0,326100
1,1,0,0,302580
1,1,0,0,301440
1,1,0,0,177780
1,1,0,0,476040
1,1,0,0,270540
1,1,0,0,174120
1,1,0,0,302160
1,1,0,0,285720
1,1,0,0,337560
1,1,0,0,305220
1,1,0,0,445380
1,1,0,0,381840
1,1,0,0,301980
1,1,0,0,210720
1,1,0,0,198720
1,1,0,0,331560
1,1,0,0,249240
1,1,0,0,310680
1,1,0,0,282180
1,1,0,0,228720
1,1,0,0,365400
1,1,0,0,212880
1,1,0,0,292080
1,1,0,0,350280
1,1,0,0,384300
1,1,0,0,231540
1,1,0,0,284880
1,1,0,0,321840
1,1,0,0,299520
1,1,0,0,274020
1,1,0,0,236340
1,1,0,0,413700
1,1,0,0,304740
1,1,0,0,234600
1,1,0,0,453600
1,1,0,0,199620
1,1,0,0,155640
1,1,0,0,372000
1,1,0,0,373860
1,1,0,0,499020
1,1,0,0,238260
1,1,0,0,251580
1,1,0,0,300840
1,1,0,0,195840
1,1,0,0,306540
1,1,0,0,322860
1,1,0,0,265800
1,1,0,0,288060
1,1,0,0,232440
1,1,0,0,222360
1,1,0,0,284760
1,1,0,0,291780
1,1,0,0,220560
1,1,0,0,313080
1,1,0,0,316320
1,1,0,0,205200
1,1,0,0,357780
1,1,0,0,241140
1,1,0,0,361020
1,1,0,0,408360
1,1,0,0,163920
1,1,0,0,312480
1,1,0,0,275040
1,1,0,0,388620
1,1,0,0,269700
1,1,0,0,345780
1,1,0,0,181980
1,1,0,0,202860
1,1,0,0,350880
1,1,0,0,264600
1,1,0,0,481200
1,1,0,0,218580
1,1,0,0,671340
1,1,0,0,552720
1,1,0,0,248700
1,1,0,0,328980
1,1,0,0,365280
1,1,0,0,271440
1,1,0,0,166800
1,1,0,0,319200
1,1,0,0,240600
1,1,0,0,295140
1,1,0,0,292800
1,1,0,0,229140
1,1,0,0,366420
1,1,0,0,187260
1,1,0,0,360480
1,1,0,0,382080
1,1,0,0,739860
1,1,0,0,424800
1,1,0,0,162240
1,1,0,0,232560
1,1,0,0,234360
1,1,0,0,495300
1,1,0,0,362880
1,1,0,0,215880
1,1,0,0,351660
1,1,0,0,559140
1,1,0,0,196440
1,1,0,0,286020
1,1,0,0,288300
1,1,0,0,433920
1,1,0,0,344880
1,1,0,0,255780
1,1,0,0,165240
1,1,0,0,411060
1,1,0,0,224820
1,1,0,0,302520
1,1,0,0,340440
1,1,0,0,470100
1,1,0,0,231540
1,1,0,0,270300
1,1,0,0,256200
1,1,0,0,497280
1,1,0,0,195780
1,1,0,0,227220
1,1,0,0,358860
1,1,0,0,436500
1,1,0,0,421380
1,1,0,0,207540
1,1,0,0,783600
1,1,0,0,351960
1,1,0,0,209700
1,1,0,0,222360
1,1,0,0,239040
1,1,0,0,222420
1,1,0,0,323100
1,1,0,0,224940
1,1,0,0,306420
1,1,0,0,231960
1,1,0,0,180720
1,1,0,0,391200
1,1,0,0,342120
1,1,0,0,207960
1,1,0,0,341580
1,1,0,0,168600
1,1,0,0,272100
1,1,0,0,190020
1,1,0,0,173280
1,1,0,0,262500
1,1,0,0,350220
1,1,0,0,423780
1,1,0,0,476640
1,1,0,0,552000
1,1,0,0,254880
1,1,0,0,240360
1,1,0,0,240720
1,1,0,0,360900
1,1,0,0,451620
1,1,0,0,214920
1,1,0,0,418020
1,1,0,0,266040
1,1,0,0,277620
1,1,0,0,523320
1,1,0,0,466920
1,1,0,0,275700
1,1,0,0,302160
1,1,0,0,336120
1,1,0,0,275580
1,1,0,0,368460
1,1,0,0,209520
1,1,0,0,290640
1,1,0,0,376620
1,1,0,0,352860
1,1,0,0,250500
1,1,0,0,180060
1,1,0,0,339300
1,1,0,0,345120
1,1,0,0,171360
1,1,0,0,176700
1,1,0,0,462360
1,1,0,0,903180
1,1,0,0,165300
1,1,0,0,334140
1,1,0,0,286200
1,1,0,0,307200
1,1,0,0,160560
1,1,0,0,303780
1,1,0,0,153720
1,1,0,0,394860
1,1,0,0,343560
1,1,0,0,196440
